full_path,age,gender,pixels
['87/646087_1984-04-17_2008.jpg'],24,0.0,[255. 255. 255. ... 140. 102.  57.]
['95/6461295_1967-07-22_2008.jpg'],41,1.0,[139.  73.  57. ...  38.  19.  38.]
['50/646150_1945-01-20_2006.jpg'],61,1.0,[129. 133. 119. ...  61.  43.  29.]
['72/646172_1977-05-28_2010.jpg'],33,0.0,[173.  69.  40. ... 216. 187. 183.]
['93/6461993_1981-03-16_2013.jpg'],32,0.0,[ 1.  1.  1. ... 97. 94. 89.]
['05/646205_1978-04-29_2012.jpg'],34,1.0,[137. 100.  58. ...  70.  76.  64.]
['38/646238_1940-05-04_2008.jpg'],68,1.0,[35. 19. 30. ... 38. 23. 28.]
['76/6463576_1968-09-04_2014.jpg'],46,0.0,[230. 235. 239. ...  65.  66.  61.]
['87/646487_1918-05-09_1957.jpg'],39,1.0,[230. 232. 231. ...  49.  60.  66.]
['10/6466010_1969-01-29_2006.jpg'],37,1.0,[49. 50. 32. ... 36. 45. 42.]
['82/6466082_1969-12-23_2010.jpg'],41,1.0,[30. 17.  8. ...  8.  0.  1.]
['59/646659_1967-05-10_2009.jpg'],42,1.0,[ 19.  12.  30. ... 110.  82.  58.]
['57/6467357_1987-06-29_2009.jpg'],22,1.0,[139. 105.  95. ... 194.  43.  58.]
['73/64673_1955-03-19_2010.jpg'],55,1.0,[ 6.  0.  0. ... 69. 38. 44.]
['03/6467403_1951-04-04_2011.jpg'],60,1.0,[166. 151. 130. ... 206. 233. 252.]
['88/6467888_1934-04-26_1955.jpg'],21,1.0,[219. 213. 181. ...  17.  20.   9.]
['31/646931_1962-05-19_1999.jpg'],37,1.0,[116. 108.  89. ... 139.  25.  15.]
['99/7460399_1986-10-13_2010.jpg'],24,0.0,[158.  73.  78. ...  61.  42.  44.]
['63/7460863_1987-12-29_2013.jpg'],26,1.0,[24. 49. 89. ... 24. 39. 80.]
['62/7462_1952-12-10_2008.jpg'],56,1.0,[58. 51. 85. ... 29. 29. 29.]
['52/7463952_1982-12-30_2013.jpg'],31,1.0,[180. 182. 181. ... 102. 106. 133.]
['75/746475_1944-07-31_2014.jpg'],70,0.0,[255. 255. 255. ... 183. 188. 191.]
['91/7464891_1984-09-30_2013.jpg'],29,1.0,[187. 167. 142. ...  34.  39.  79.]
['31/7465631_1980-04-17_2010.jpg'],30,1.0,[165. 169. 154. ...  37.  41.  53.]
['55/7466355_1972-03-18_2013.jpg'],41,1.0,[157. 163. 149. ...  29.  31.  46.]
['07/746707_1987-03-15_2007.jpg'],20,0.0,[  1.   0.   6. ... 216. 184. 169.]
['30/7467930_1961-05-08_1977.jpg'],16,0.0,[141. 141. 141. ... 184. 184. 184.]
['77/8461177_1980-01-21_2005.jpg'],25,1.0,[233. 234. 238. ... 207. 149.   6.]
['21/8461621_1975-04-04_2011.jpg'],36,1.0,[202. 179. 161. ...  46.  93. 241.]
['84/846184_1937-10-15_2014.jpg'],77,0.0,[ 2.  2.  2. ... 17.  7.  5.]
['45/8461945_1938-04-18_1961.jpg'],23,1.0,[130. 174. 203. ...  15.  17.  14.]
['28/8463528_1974-11-10_2011.jpg'],37,1.0,[ 25.  34.  77. ... 187. 191. 190.]
['57/846457_1962-07-01_2011.jpg'],49,1.0,[204.  77.  62. ...  23.  21.  22.]
['39/8465139_1955-07-29_1999.jpg'],44,1.0,[152. 116.  38. ...  43.  62.  66.]
['84/8467684_1987-09-16_2010.jpg'],23,1.0,[162. 227. 247. ... 150. 159. 174.]
['28/8468128_1978-02-13_2009.jpg'],31,0.0,[ 54.  52.  63. ... 144. 100.  89.]
['13/846813_1922-09-19_2007.jpg'],85,0.0,[ 25.  26.  10. ... 146.  28.  24.]
['64/846964_1945-04-20_1968.jpg'],23,1.0,[88. 74. 48. ... 44. 64. 27.]
['86/846986_1932-08-12_2007.jpg'],75,0.0,[142.  17.  23. ... 232. 203.  75.]
['33/8469933_1982-07-06_2009.jpg'],27,0.0,[ 0.  0.  0. ... 46.  1.  8.]
['35/8469935_1971-12-11_2006.jpg'],35,1.0,[  7.  10.  15. ... 226. 182. 117.]
['32/946032_1966-09-09_2001.jpg'],35,0.0,[239. 241. 228. ... 132. 160. 163.]
['41/946041_1973-03-28_2009.jpg'],36,1.0,[10. 10. 10. ...  1.  1.  1.]
['14/946114_1956-09-02_1998.jpg'],42,0.0,[ 55.  34.  29. ... 223. 165. 145.]
['63/9463463_1943-10-29_2011.jpg'],68,1.0,[215. 198. 154. ...  63.  43.  36.]
['25/946425_1903-02-17_1951.jpg'],48,1.0,[ 25.  25.  25. ... 202. 202. 202.]
['62/9464562_1987-01-20_2011.jpg'],24,1.0,[200. 210. 199. ... 255. 248. 255.]
['41/9468141_1986-09-03_2010.jpg'],24,1.0,[112. 138.  75. ... 190. 193. 202.]
['31/9468331_1950-10-31_2006.jpg'],56,1.0,[147. 169. 193. ...   2.   2.   2.]
['83/946983_1924-11-10_1960.jpg'],36,1.0,[180. 180. 180. ...  83.  83.  83.]
['39/15600639_1947-03-19_1972.jpg'],25,0.0,[95. 95. 95. ... 64. 64. 64.]
['06/156006_1961-07-30_2009.jpg'],48,1.0,[48. 62. 71. ... 28. 31. 48.]
['25/1560225_1978-02-20_2007.jpg'],29,1.0,[129. 122. 104. ...  17.  18.  23.]
['56/15602556_1966-06-05_2014.jpg'],48,1.0,[167. 154. 161. ... 156. 153. 172.]
['33/1560333_1936-09-25_1960.jpg'],24,0.0,[199. 191. 178. ... 233. 224. 215.]
['65/15609065_1981-09-27_2010.jpg'],29,0.0,[ 42.   0.   1. ... 255. 192. 139.]
['93/156093_1980-07-06_2015.jpg'],35,1.0,[ 71.  58.  84. ... 239. 252. 226.]
['76/15610376_1986-07-18_2012.jpg'],26,0.0,[168. 173. 213. ...  62.  64.  61.]
['86/1561086_1967-01-30_2011.jpg'],44,1.0,[88. 94. 84. ... 41. 51. 60.]
['61/1561261_1914-05-15_1960.jpg'],46,1.0,[ 28.  28.  28. ... 122. 122. 122.]
['26/156126_1972-05-02_2013.jpg'],41,1.0,[33. 36. 29. ... 25. 30. 24.]
['06/1561606_1947-04-18_2007.jpg'],60,1.0,[0. 0. 0. ... 0. 0. 0.]
['43/1561643_1954-03-24_2014.jpg'],60,0.0,[ 80.  64.  41. ... 167. 145. 131.]
['16/1561716_1955-06-26_2003.jpg'],48,1.0,[237. 232. 229. ...  15.  16.  20.]
['70/1561870_1935-09-04_2008.jpg'],73,1.0,[14. 14. 14. ... 45. 43. 48.]
['98/156198_1951-11-14_2005.jpg'],54,1.0,[ 85.  67.  55. ...  65.  69. 106.]
['21/15621_1898-04-26_1955.jpg'],57,1.0,[106. 104.  89. ... 175. 173. 161.]
['23/156223_1961-06-10_2009.jpg'],48,0.0,[ 48.  80. 131. ... 102.  71.  69.]
['22/15622_1954-08-16_2012.jpg'],58,1.0,[66. 43. 12. ... 41. 39. 44.]
['02/1562502_1978-06-23_2003.jpg'],25,1.0,[ 34.  31.  42. ... 161. 159. 144.]
['73/1562573_1968-12-19_2014.jpg'],46,1.0,[  0.  29.  90. ...   7.  88. 153.]
['45/1562645_1979-06-25_2009.jpg'],30,0.0,[190. 190. 188. ... 122.  88.  63.]
['09/1562709_1973-11-13_2008.jpg'],35,1.0,[51. 62. 58. ... 94. 39. 36.]
['48/15627948_1980-12-24_2015.jpg'],35,1.0,[255. 255. 255. ... 255. 242. 150.]
['82/1562882_1979-03-23_2013.jpg'],34,1.0,[ 47.  51.  60. ...   1.  38. 145.]
['35/1562935_1987-08-18_2010.jpg'],23,0.0,[10. 10. 12. ... 80.  6.  7.]
['91/1562991_1976-03-17_2007.jpg'],31,0.0,[ 47.  43.  57. ... 158. 125.  94.]
['02/1563002_1978-04-19_2013.jpg'],35,1.0,[69. 53. 40. ... 68. 55. 39.]
['45/15630245_1891-07-21_1976.jpg'],85,1.0,[168. 168. 168. ... 254. 254. 254.]
['31/1563331_1965-07-26_2009.jpg'],44,1.0,[125.  63.  26. ...  30.  12.  12.]
['92/15633792_1940-05-08_1976.jpg'],36,0.0,[13. 13. 13. ... 23. 23. 23.]
['20/1563520_1919-09-08_1980.jpg'],61,1.0,[26. 32. 84. ... 73. 75. 64.]
['37/1563537_1976-10-26_2011.jpg'],35,1.0,[255. 255. 251. ...  82.  86.  89.]
['61/15638261_1981-06-12_2010.jpg'],29,1.0,[146. 167. 136. ... 225.  67. 118.]
['10/15639910_1991-01-31_2013.jpg'],22,0.0,[207. 208. 202. ... 203.   0.  43.]
['18/15640918_1964-12-23_2006.jpg'],42,1.0,[163. 154. 113. ... 170. 163. 121.]
['16/156416_1896-11-25_1947.jpg'],51,1.0,[225. 225. 225. ... 215. 215. 215.]
['25/156425_1902-06-17_1943.jpg'],41,1.0,[ 91.  93. 108. ...  67.  70.  85.]
['26/15643726_1959-04-03_2002.jpg'],43,1.0,[147.  98. 190. ... 172.  37.  51.]
['70/15646870_1962-01-24_1980.jpg'],18,0.0,[194. 192. 169. ...  45.  32.  23.]
['89/1564989_1935-09-20_1967.jpg'],32,1.0,[242. 243. 229. ... 246. 242. 231.]
['06/156506_1949-03-22_2004.jpg'],55,0.0,[91. 58. 53. ... 31. 19. 21.]
['07/156507_1943-07-04_2010.jpg'],67,1.0,[ 96. 112. 101. ...  80.  61.  44.]
['28/1565128_1970-09-25_2002.jpg'],32,0.0,[19. 20. 24. ... 15. 43. 18.]
['19/15652619_1986-07-09_2010.jpg'],24,1.0,[64. 76. 72. ... 48. 55. 73.]
['97/15652697_1984-03-16_2012.jpg'],28,1.0,[246. 245. 243. ... 177.  22.  20.]
['50/1565350_1979-12-29_2010.jpg'],31,0.0,[201. 197. 196. ... 156. 139. 145.]
['02/15653602_1961-01-08_1982.jpg'],21,0.0,[180. 119.  75. ...  44.  96. 133.]
['29/15653629_1951-11-02_2004.jpg'],53,0.0,[ 61.  44.  50. ... 157.  81.  81.]
['09/15653809_1984-04-05_2012.jpg'],28,1.0,[231. 232. 234. ... 166. 107.  91.]
['44/156544_1976-06-16_2008.jpg'],32,1.0,[2. 0. 5. ... 2. 0. 1.]
['70/1565470_1922-08-08_1961.jpg'],39,1.0,[255. 255. 255. ... 232. 232. 232.]
['50/156550_1972-09-04_2008.jpg'],36,1.0,[ 0.  0.  0. ... 17.  0. 14.]
['50/15655650_1921-07-17_1977.jpg'],56,0.0,[  9.   6.  13. ... 237. 237. 237.]
['83/1565583_1936-04-28_1987.jpg'],51,1.0,[ 8.  8.  8. ... 91. 91. 91.]
['57/15657_1933-06-14_1969.jpg'],36,1.0,[61. 61. 61. ... 13. 13. 13.]
['16/1565916_1940-03-25_1992.jpg'],52,1.0,[105.  82. 111. ... 170. 170. 182.]
['42/1565942_1944-02-20_1978.jpg'],34,1.0,[196. 201. 195. ... 184. 191. 217.]
['06/156606_1914-02-17_1949.jpg'],35,1.0,[ 1.  1.  1. ... 46. 46. 46.]
['31/1566131_1916-12-01_1953.jpg'],37,1.0,[112. 115.  98. ... 162. 145. 115.]
['87/1566287_1967-08-29_2008.jpg'],41,1.0,[183. 172. 142. ...  27.  47.  74.]
['83/1566383_1983-02-21_2009.jpg'],26,1.0,[134. 122. 108. ... 184. 173. 169.]
['61/15664761_1950-05-19_2012.jpg'],62,1.0,[103. 133. 135. ...   0.   0.   0.]
['06/1566906_1943-08-24_1976.jpg'],33,1.0,[22. 22. 22. ... 77. 77. 77.]
['35/1566935_1953-09-11_2010.jpg'],57,1.0,[ 40.  39.  35. ... 255. 235. 198.]
['96/15669496_1987-02-11_2014.jpg'],27,1.0,[105. 102. 119. ...  28. 106. 168.]
['74/15669574_1975-02-10_2010.jpg'],35,1.0,[198. 173. 143. ...   9.   5.   2.]
['44/1567044_1969-10-24_2009.jpg'],40,1.0,[103. 142.  89. ...  25.  39.  48.]
['70/1567070_1982-08-02_2006.jpg'],24,1.0,[ 91. 123. 100. ... 139. 142. 111.]
['23/1567123_1974-10-06_2009.jpg'],35,1.0,[ 45.  30.   9. ... 246. 181. 115.]
['39/15671739_1929-06-01_1951.jpg'],22,1.0,[233. 235. 211. ... 203. 207. 182.]
['96/15671996_1987-05-03_2008.jpg'],21,1.0,[ 80.  90.  29. ...  95. 116.  23.]
['13/1567213_1921-02-19_1945.jpg'],24,0.0,[67. 67. 67. ... 18. 18. 18.]
['19/15673419_1986-11-04_2013.jpg'],27,1.0,[212. 211. 206. ... 254. 255. 255.]
['30/15676130_1987-03-17_2014.jpg'],27,1.0,[196. 198. 193. ... 243.  30.  32.]
['62/156762_1989-08-15_2010.jpg'],21,0.0,[197. 169. 157. ... 107.  70.  52.]
['12/15676312_1988-07-25_2011.jpg'],23,1.0,[ 35.  31.  32. ... 122. 101.  80.]
['80/1567680_1890-02-18_1942.jpg'],52,1.0,[ 38.  38.  38. ... 175. 175. 175.]
['79/15676879_1958-05-06_2011.jpg'],53,1.0,[226. 226. 226. ...  82.  82.  82.]
['72/15677172_1979-10-09_2008.jpg'],29,0.0,[ 9. 10. 14. ...  8. 12. 13.]
['38/1567938_1907-01-23_1945.jpg'],38,1.0,[45. 45. 45. ... 53. 53. 53.]
['84/1568184_1941-04-28_1973.jpg'],32,1.0,[ 74.  74.  74. ... 120. 120. 120.]
['88/15682288_1948-05-08_2003.jpg'],55,1.0,[  0.   2.   0. ... 218. 165. 147.]
['80/15682880_1986-02-18_2013.jpg'],27,1.0,[254. 179.  96. ...  90.  88.  99.]
['70/15683270_1988-08-04_2015.jpg'],27,1.0,[119. 131.  55. ...  74.  94.  31.]
['80/15684880_1982-11-12_2010.jpg'],28,1.0,[161. 162. 167. ...  42.  77. 158.]
['22/15685722_1971-07-19_2008.jpg'],37,0.0,[101.  43.   5. ... 156.  83.  40.]
['87/15685887_1942-09-11_1966.jpg'],24,1.0,[ 65.  65.  65. ... 104. 104. 104.]
['57/15687557_1986-03-26_2012.jpg'],26,1.0,[233. 186. 192. ... 191. 153.  44.]
['57/1568757_1982-05-08_2010.jpg'],28,0.0,[21. 19. 20. ... 22. 13. 18.]
['65/15687665_1987-09-03_2015.jpg'],28,1.0,[118. 118. 120. ...  86.  86.  86.]
['38/15687738_1984-05-14_2011.jpg'],27,1.0,[ 19.  17.  20. ... 253. 254. 236.]
['77/15687777_1989-12-02_2011.jpg'],22,1.0,[ 41.  50.  29. ... 255. 215. 222.]
['27/15687927_1988-03-10_2009.jpg'],21,1.0,[ 88. 120.  23. ... 252. 240. 252.]
['67/15689167_1986-08-31_2013.jpg'],27,1.0,[25. 29. 30. ... 47. 90. 73.]
['50/1568950_1948-12-30_2012.jpg'],64,1.0,[31. 32. 24. ... 24. 28. 37.]
['53/15692953_1986-06-25_2008.jpg'],22,0.0,[164. 149. 106. ... 157.   1.  23.]
['70/15693670_1973-09-04_2014.jpg'],41,1.0,[182. 176. 180. ...  14.  16.  28.]
['48/15694248_1921-12-23_1950.jpg'],29,0.0,[184. 184. 184. ... 212. 212. 212.]
['25/1569625_1964-01-05_2012.jpg'],48,1.0,[140. 143. 150. ... 158. 191. 236.]
['78/15696278_1947-12-10_1967.jpg'],20,0.0,[215. 215. 215. ...  79.  79.  79.]
['87/15697887_1985-07-17_2011.jpg'],26,1.0,[ 85.  96. 102. ... 240. 244. 255.]
['10/2560010_1960-12-26_2012.jpg'],52,1.0,[ 0.  0. 36. ... 53. 39. 28.]
['04/256004_1985-10-11_2008.jpg'],23,0.0,[215. 238. 254. ... 228. 203. 198.]
['59/25601759_1947-09-22_2012.jpg'],65,1.0,[188. 173. 142. ... 124. 115. 100.]
['21/2560321_1970-10-21_2012.jpg'],42,1.0,[117.  86. 118. ...  64.  49.  52.]
['56/256056_1948-03-09_2007.jpg'],59,1.0,[111.  97.  84. ...  11.  11.   9.]
['79/2560679_1978-09-27_2008.jpg'],30,0.0,[ 77.  24.  30. ... 163.  98.  68.]
['05/2560705_1973-04-12_2008.jpg'],35,0.0,[  0.   0.   0. ... 110.  58.  21.]
['71/2560871_1959-08-14_2013.jpg'],54,1.0,[216. 198. 174. ...  30.  25.  22.]
['94/25614394_1948-05-31_2013.jpg'],65,1.0,[125. 170.  79. ... 254. 255. 255.]
['52/256152_1952-04-05_2007.jpg'],55,1.0,[201. 175. 150. ...  85.  90.  94.]
['60/25616860_1986-05-26_2011.jpg'],25,1.0,[130. 149.  44. ... 239. 235. 252.]
['90/25619490_1935-12-04_1967.jpg'],32,0.0,[205. 205. 205. ...  19.  19.  19.]
['98/25619898_1965-09-21_2014.jpg'],49,1.0,[225. 239. 239. ... 199. 216. 232.]
['44/2562144_1934-01-11_2014.jpg'],80,1.0,[197. 186. 184. ...  26.   0.   3.]
['24/25624_1967-02-18_2013.jpg'],46,1.0,[115. 143.  84. ... 227. 245. 207.]
['08/25625908_1988-06-26_2013.jpg'],25,1.0,[119. 185. 245. ... 240. 240. 204.]
['25/25625_1926-02-20_2008.jpg'],82,1.0,[234. 189.   2. ... 222. 180. 130.]
['33/25626533_1933-09-01_1975.jpg'],42,1.0,[ 91. 202. 222. ... 255. 255. 193.]
['71/25626871_1965-09-22_2010.jpg'],45,1.0,[187. 187. 187. ...  13.  13.  13.]
['42/25627542_1985-07-14_2012.jpg'],27,1.0,[62. 78. 67. ... 28. 63. 93.]
['29/25628529_1987-07-29_2009.jpg'],22,0.0,[  1.   1.   1. ... 195. 132. 101.]
['87/25630087_1928-09-20_1977.jpg'],49,0.0,[1. 1. 3. ... 1. 1. 3.]
['94/2563194_1911-05-29_2001.jpg'],90,1.0,[85. 84. 80. ... 14. 14. 12.]
['44/256344_1939-08-16_1996.jpg'],57,1.0,[10. 14. 39. ... 63. 72. 69.]
['62/25634562_1984-10-15_2008.jpg'],24,1.0,[ 95. 117.  42. ... 130. 131. 125.]
['69/25635169_1960-10-16_2012.jpg'],52,0.0,[63. 31. 18. ...  1.  1.  1.]
['26/25636426_1994-03-05_2015.jpg'],21,0.0,[ 32.  85.  59. ... 214. 147.  94.]
['73/25638773_1993-07-02_2010.jpg'],17,0.0,[138. 115.  74. ... 137. 148. 168.]
['69/25640069_1943-01-29_2014.jpg'],71,1.0,[254. 213. 255. ... 108. 103.  61.]
['06/256406_1938-10-22_2015.jpg'],77,1.0,[ 1.  1.  1. ... 19. 15. 30.]
['45/25644045_1978-12-09_2009.jpg'],31,1.0,[ 15.  19.  22. ...  79. 107. 146.]
['99/25644399_1972-05-14_2012.jpg'],40,1.0,[197. 210. 219. ... 187. 204. 214.]
['69/25644669_1953-10-28_2009.jpg'],56,1.0,[111. 102.  87. ...  81.  38.  48.]
['05/25644705_1990-10-31_2013.jpg'],23,1.0,[ 6.  6.  6. ... 48. 46. 47.]
['96/25646896_1990-09-08_2014.jpg'],24,1.0,[ 25.  25.  17. ... 251. 229. 182.]
['26/25647426_1991-08-05_2013.jpg'],22,1.0,[16. 16.  6. ... 16. 16. 18.]
['04/2564804_1951-05-06_2008.jpg'],57,1.0,[0. 0. 2. ... 1. 0. 5.]
['64/25648564_1936-12-07_1971.jpg'],35,1.0,[38. 43. 37. ... 64. 69. 75.]
['22/25648722_1923-11-07_1944.jpg'],21,1.0,[191. 179. 165. ...  74.  60.  57.]
['32/25650232_1943-10-24_1975.jpg'],32,1.0,[9. 9. 9. ... 7. 7. 7.]
['33/2565033_1895-02-24_1943.jpg'],48,1.0,[119. 119. 119. ... 111. 111. 111.]
['42/2565242_1991-06-18_2015.jpg'],24,0.0,[130. 128. 116. ... 118. 113. 109.]
['27/2565327_1973-11-26_2012.jpg'],39,1.0,[ 19.  16.   1. ... 249. 208. 202.]
['44/25653744_1991-09-18_2014.jpg'],23,1.0,[100. 137.  60. ... 235. 216. 202.]
['14/25654614_1984-01-26_2014.jpg'],30,1.0,[255. 250. 231. ...  99.  84.  81.]
['41/2565541_1973-11-17_2011.jpg'],38,0.0,[ 79.  67. 131. ... 228. 214. 203.]
['59/25658559_1990-12-12_2012.jpg'],22,1.0,[157. 198. 106. ... 255. 255. 255.]
['35/25659235_1990-11-28_2010.jpg'],20,1.0,[ 15.  13.  26. ... 234. 237. 242.]
['45/25659745_1947-03-21_1981.jpg'],34,1.0,[229. 229. 229. ...  85.  85.  85.]
['41/25659941_1989-11-02_2013.jpg'],24,1.0,[ 32.  31.  29. ... 123.  34.  40.]
['53/25660153_1989-07-06_2014.jpg'],25,1.0,[ 51.  44.  36. ... 189. 171. 105.]
['12/25660912_1985-12-10_2011.jpg'],26,1.0,[1. 1. 1. ... 3. 3. 3.]
['36/25660936_1963-06-06_2014.jpg'],51,1.0,[ 16.  16.  16. ... 130. 130. 130.]
['76/25661076_1988-07-22_2014.jpg'],26,1.0,[ 54.  63.  60. ... 241. 243. 255.]
['20/256620_1972-08-06_2013.jpg'],41,0.0,[ 98. 104. 104. ... 175. 174. 180.]
['75/25663875_1982-05-18_2009.jpg'],27,0.0,[ 57. 108. 161. ...  44.  35.  18.]
['05/25664305_1987-01-05_2013.jpg'],26,1.0,[163. 214. 195. ... 142. 160. 144.]
['64/25664364_1988-11-21_2011.jpg'],23,1.0,[ 87. 140. 120. ...  41.  38.  33.]
['65/25664465_1985-05-03_2013.jpg'],28,1.0,[136. 144. 165. ... 237. 193. 158.]
['70/2566470_1986-12-27_2013.jpg'],27,0.0,[42. 38. 39. ... 42. 36. 40.]
['40/25665240_1947-02-26_1967.jpg'],20,0.0,[240. 240. 240. ... 170. 170. 170.]
['21/25665421_1986-11-13_2007.jpg'],21,1.0,[ 6. 12. 24. ... 10. 16. 28.]
['75/25667575_1987-07-30_2009.jpg'],22,1.0,[  8.  45.  63. ... 201. 198. 205.]
['66/25668366_1988-05-01_2013.jpg'],25,1.0,[ 10.  20.  30. ... 121. 148. 177.]
['52/25669152_1987-02-27_2012.jpg'],25,1.0,[167. 173. 173. ...  12.  13.  17.]
['06/256706_1947-11-08_1977.jpg'],30,0.0,[ 1.  3.  2. ... 32. 34. 33.]
['90/25671290_1937-08-11_2000.jpg'],63,1.0,[78. 78. 78. ... 84. 84. 84.]
['74/25674_1936-06-23_1970.jpg'],34,1.0,[ 70.  70.  70. ... 128. 128. 128.]
['89/25675289_1926-11-29_1975.jpg'],49,0.0,[116. 116. 116. ... 226. 225. 220.]
['75/2567875_1982-05-23_2005.jpg'],23,0.0,[132. 141. 198. ... 115. 143. 242.]
['08/25679508_1993-06-08_2013.jpg'],20,1.0,[110. 170.  72. ... 231.  63.  80.]
['71/2567971_1964-11-12_2014.jpg'],50,1.0,[56. 31. 11. ... 89. 86. 81.]
['86/25682086_1913-10-13_1940.jpg'],27,1.0,[223. 200. 208. ... 222. 210. 224.]
['62/2568262_1965-04-21_2010.jpg'],45,1.0,[123. 163. 225. ...  53.  52.  48.]
['35/25686235_1930-04-10_1958.jpg'],28,1.0,[228. 228. 228. ... 146. 146. 146.]
['12/25686612_1988-02-25_2014.jpg'],26,1.0,[172. 179. 171. ... 169. 157. 171.]
['45/25688845_1932-05-01_2015.jpg'],83,1.0,[162. 180. 156. ...   9.   9.   9.]
['92/25689692_1937-03-12_1960.jpg'],23,1.0,[24. 23. 21. ... 22. 21. 17.]
['00/2569000_1972-07-04_2007.jpg'],35,0.0,[233. 196. 125. ... 198. 159. 152.]
['69/25691169_1976-12-24_2011.jpg'],35,1.0,[  1.   2.   6. ... 247. 227. 226.]
['53/2569353_1921-05-31_1947.jpg'],26,0.0,[ 42.  42.  42. ... 223. 223. 223.]
['74/2569374_1962-09-07_1988.jpg'],26,1.0,[124. 117.  99. ... 252. 251. 246.]
['62/2569562_1941-06-30_2008.jpg'],67,1.0,[28.  0.  3. ... 29. 27. 28.]
['95/25695_1964-04-07_2013.jpg'],49,1.0,[108.  89.  95. ...  29.  22.  29.]
['80/25696880_1980-09-15_2012.jpg'],32,1.0,[ 1.  7.  5. ... 78. 60. 98.]
['69/25699169_1969-06-21_2012.jpg'],43,1.0,[176.  87.   3. ... 125. 109. 109.]
['76/25699276_1980-09-24_2009.jpg'],29,1.0,[48. 48. 48. ... 46. 46. 46.]
['08/35600108_1986-10-25_2010.jpg'],24,0.0,[145. 126. 120. ... 118. 124. 138.]
['98/3560298_1915-08-11_2006.jpg'],91,1.0,[159. 142. 124. ... 148. 162. 188.]
['58/356058_1903-12-05_1964.jpg'],61,1.0,[73. 73. 73. ... 17. 17. 17.]
['42/35608242_1936-05-25_2013.jpg'],77,1.0,[195. 183. 159. ... 203. 186. 158.]
['56/3560956_1976-11-02_2006.jpg'],30,1.0,[34. 19. 14. ... 56. 37. 23.]
['10/35609710_1965-12-25_2010.jpg'],45,1.0,[133.  22.  11. ... 194. 141. 110.]
['37/35612837_1947-09-17_1990.jpg'],43,1.0,[236. 242. 242. ... 141. 140. 122.]
['56/35613056_1990-09-03_2013.jpg'],23,0.0,[0. 1. 0. ... 0. 0. 0.]
['29/35613229_1965-11-01_2012.jpg'],47,1.0,[112.  84.  47. ... 118.  49.  42.]
['92/35613292_1905-10-09_1961.jpg'],56,1.0,[ 92.  71.  66. ... 177. 164. 156.]
['03/3561403_1962-04-29_1983.jpg'],21,1.0,[ 65.  65.  65. ... 212. 212. 212.]
['67/356167_1964-12-18_2010.jpg'],46,1.0,[ 75.  77. 100. ...  46.  31.  38.]
['62/35617362_1987-11-05_2011.jpg'],24,0.0,[ 7.  9. 24. ... 86. 69. 62.]
['71/3561771_1942-08-22_1968.jpg'],26,1.0,[207. 231. 235. ...  51. 115. 153.]
['37/3562237_1965-09-16_1977.jpg'],12,0.0,[208. 208. 208. ... 133. 133. 133.]
['70/356270_1968-05-19_2013.jpg'],45,1.0,[79. 89. 88. ... 34. 33. 39.]
['40/356340_1958-11-17_2009.jpg'],51,1.0,[ 3. 12.  7. ... 72. 75. 80.]
['10/35634210_1970-11-24_2009.jpg'],39,1.0,[176. 114. 103. ... 175. 147. 126.]
['45/35634345_1993-06-28_2013.jpg'],20,1.0,[140. 160. 185. ...  53.  53.  63.]
['61/35635361_1957-06-02_2012.jpg'],55,1.0,[166.  32.  43. ...  67.  57.  56.]
['35/35636235_1988-12-15_2012.jpg'],24,1.0,[33. 34. 55. ... 75. 10.  8.]
['44/35636344_1996-01-23_2012.jpg'],16,0.0,[ 78.  79.  83. ... 139. 134. 128.]
['98/35637798_1988-07-31_2013.jpg'],25,1.0,[198. 185. 195. ... 224. 223. 228.]
['55/35637855_1988-08-01_2013.jpg'],25,1.0,[208. 204. 203. ...  62.  64.  61.]
['11/35640611_1990-03-19_2013.jpg'],23,1.0,[253.  98.  76. ... 106. 117. 147.]
['10/356410_1932-07-22_2005.jpg'],73,1.0,[ 20.  10.   8. ... 235. 235. 233.]
['28/35641328_1988-10-06_2010.jpg'],22,1.0,[ 91. 149. 213. ... 101.  83.  69.]
['24/35641424_1990-10-07_2014.jpg'],24,1.0,[107. 109.  87. ... 146. 145. 159.]
['14/35642014_1989-04-27_2012.jpg'],23,1.0,[ 86.  95.  52. ...  96.  84. 120.]
['69/35642069_1989-11-16_2012.jpg'],23,1.0,[110. 105.  85. ... 250. 250. 250.]
['34/35642234_1986-08-08_2012.jpg'],26,1.0,[255. 246. 231. ... 252. 252. 252.]
['16/35646916_1988-11-05_2013.jpg'],25,1.0,[44. 48. 60. ... 19. 19. 19.]
['95/35647195_1988-12-20_2014.jpg'],26,1.0,[135. 129.  81. ... 123.  62. 104.]
['58/35647258_1990-08-31_2014.jpg'],24,1.0,[126. 143.  63. ... 121. 120.  99.]
['10/35647310_1989-08-20_2014.jpg'],25,1.0,[ 97. 125.  66. ...  83.  52.  32.]
['82/35647382_1988-10-16_2014.jpg'],26,1.0,[ 82.  93.  53. ... 144. 140. 163.]
['34/35647434_1988-09-23_2012.jpg'],24,1.0,[ 50.  70. 139. ...  57.  60.  65.]
['71/35647471_1988-06-27_2014.jpg'],26,1.0,[105. 127.  62. ... 186. 194. 243.]
